product_id,product_name,brand,author,rating,skin_type,date,text,helpful
2,아누아 어성초 77 수딩 토너,아누아,sjs****,5.0,"복합성, 가을웜톤, 잡티, 미백",2026.03.03,사춘기여드름땜에 딸아이가쓰는데..올영매장가니 품절. ㅠ 언제들어올지모른다기에 올영앱에서주문 배송은 연휴에시켜서 끝나자마자왔어요.대용량이고리필액도줘서 좋네요. 리뉴얼됐다고하던데..좋길바랍니다.,
2,아누아 어성초 77 수딩 토너,아누아,라카타,5.0,,2026.02.28,잘사용중이에요 발림성이 좋고 가볍게발려요 근데 보습도 나름 잘되요,
2,아누아 어성초 77 수딩 토너,아누아,까뚝,5.0,,2026.02.14,아누아꺼는 처음 써보는데 저같이 민감성에 여드름피부에는 딱인듯하더라구요 진짜좋았어요 다음에도 사려고합니다,
2,아누아 어성초 77 수딩 토너,아누아,markly,5.0,"민감성, 쿨톤, 잡티, 미백",2026.02.04,진짜 순하고 어떤 피부든 다 무난하게 사용할 수 있는 토너에요 토너 팩으로 사용해줘도 되고 그냥 손에 덜어서 사용해도 되는 만능 토너입니다 좁쌀 여드름에 좋기로 유명한 템이라 이미 너무 좋은 걸 알고 있어서 믿고 사용하는 제품입니다.,
2,아누아 어성초 77 수딩 토너,아누아,famil****,5.0,,2026.03.10,너무 만족해서 3번째 재구매하는 제품이에요 닦토하는 걸 좋아하는데 넘나 딱 맞는!,
2,아누아 어성초 77 수딩 토너,아누아,gustjq2****,5.0,,2026.03.20,"아누아 어성초 한달 좀 넘게 쓰고있어서 리뷰 남깁니다. 아누아 브랜드 항상 믿고 쓰는 제품이고 저번에도 한번 써봤는데 제품이 너무 좋아서 재구매 했습니다 이 제품은 일단 투명한 제형이고 약간 물처럼 흐르는 느낌이라 이 부분은 호불호 나뉠 것 같아요 저는 너무 달라붙고 끈적한 제형의 스킨보다는 물처럼 흐르는 게 좋더라구요 피부에 영양성분이 오히려 더 들어가면 피부에 몇일 있다가 이것저것 나는 편이라 이건느 손으로 수분충전 해도 되고 피부결 정돈 하고 싶으면 솜에 묻헤서 닦토해도 좋은 것 같더라구요 향은 무향이라 향에 민감하신 분들한테는 좋은 것 같더라구요 이 제품 하나 구매하면 아누아 제품 라인 아니더라도 수분이나 진정라인 있는 화장품은 세럼이나 로션, 크림 이렇게 쓰기에 진짜 무난하고 좋은 것 같고요 저도 하루에 두번정도 쓰는데 만족하고 잘 쓰고 있어요.",
2,아누아 어성초 77 수딩 토너,아누아,밤ti,5.0,,2026.02.10,"하 여러분 이거 진짜 한번만 봐주세요 ㅈㅂ 바로 본론으로 들어가자면 이건 진짜 ㅁㅊㄴ임. 제가 매직데이전날에 정말 스치기만해도 댕아픈 땡땡한 화농성 여드름이 오라ㅏ라락 나는 사람인데요;; 평소엔 피부 매끈매끈하다인데 매직데이만 오면? 곱창남 ㄹㅇ 그래서 너무너무 스트레스 받앗엇음 심지어? 난 주기가 드릅게 빨랐었음 쌰갈!!!!!!!! 근데 이건 뭐.. 호르몬의 계시이니 그냥 내가 평생 안고가야할 문제군;; 하고 체념하고잇었는데? 겨울되니까 슬슬 피부가 건조해지면서 좁쌀?들이 올라올라말락;; 하길래 이 토너가 좋다는걸 보고 사게되엇슨 근데 갑자기 리뉴얼을 했다는거임? 엥? 더 안좋아지면 어카징?? 햇지만 그냥 궁금해서 사봤음(최고의선택이엇다) 자자,,이걸 쓴 이후로,,,,, 그 여드름들이 안나요ㅠㅠ 진짜 아누아에게 절을 올립니다 그리고 요철도 심하진 않았었는데 겨울되니까 먼가 좀 생기는것 같은데??? 이거쓰니까 그거 싹 사라짐. ㅇㄴ 왜 깐달걀 토너라고 하는지 한번에 이해 가능햇음. 이걸로 피부 적셔주면 되게 은갈치??? 처럼 매끈해짐. 1달동안 매일 팩토해주면서 사용햇더니 한통 벌써 비움;; 1달동안 매직데이가 2번 겹쳤는데 두번 다 아무 이상 없었음. 쩔어 ㄹㅇ 아아 대신 어성초가 잘 안맞는 사람은 그냥 패스하시긔. 절대 금지. 사실 화장품은 정말 케바케,, 사바사여서 강력추천드리진 못하겟지만 할인할떄!! 궁금하면 써보시긔 아참고로 보습감은 그렇게 좋진 않음. 무겁지 않아서 가볍게 팩토해주기 굿. 재구매의사 1000000% ... 더 보기",
2,아누아 어성초 77 수딩 토너,아누아,마리아샤라포바,5.0,,2026.03.18,리뉴얼 전부터 꾸준히 사용하고 있어요 딱히 모난점도 특장점도 기대하기 보다는 무난하게 잘 쓰고 있어요,
2,아누아 어성초 77 수딩 토너,아누아,재초리,5.0,,2026.03.07,너무너무 순하고 정말 좋아하는 토너 라인이에요.. 수분감은 가득한 건 잘 모르겟지만 이거 쓰면 피부 젛아지는 느낌,
2,아누아 어성초 77 수딩 토너,아누아,오령진심녀,5.0,"복합성, 여름쿨톤, 트러블",2026.01.28,진짜 좋아요 이거 완전 촉촉하고 여드름성 피부한테 좋음 저는 3-4번정도 레이어드 해요,
