product_id,product_name,brand,author,rating,skin_type,date,text,helpful
1,라운드랩 1025 독도 토너,라운드랩,rlawod****,5.0,"지성, 잡티, 주름",2026.03.17,"평소 피부가 복합성이라 토너 고를 때 유분감이 너무 많거나 반대로 너무 건조하면 잘 안 맞는 경우가 많은데, 라운드랩 독도 토너는 전체적으로 사용감이 굉장히 깔끔하고 순해서 만족스러웠습니다. 세안 후 바로 사용하면 피부에 빠르게 흡수되면서 수분을 채워주는 느낌이 들고 끈적임이 거의 없는 점이 특히 좋았습니다. 토너 제형이 물처럼 가벼워서 화장솜에 묻혀 닦토로 사용하기도 좋고, 손에 덜어서 여러 번 레이어링 해주면 수분 충전되는 느낌이 확실히 있습니다. 자극적인 향도 없어서 민감할 때 사용해도 부담이 없었고, 피부가 살짝 붉어지거나 열감 있을 때 진정되는 느낌도 있어서 꾸준히 쓰기 좋을 것 같습니다. 저는 주로 세안 후 첫 단계에서 닦토로 한 번 사용하고, 그 다음에 손으로 한두 번 더 덧발라 수분을 채워주는 방식으로 사용하고 있습니다. 이렇게 사용하니까 피부결 정돈도 되고 메이크업 전에 사용해도 밀림 없이 촉촉하게 유지돼서 만족스럽습니다. 200ml에 50ml 추가 구성이라 용량도 넉넉해서 가성비도 괜찮은 편이라고 느꼈습니다. 자극 없이 데일리로 쓰기 좋은 토너 찾는 분들이나 복합성 피부, 민감한 피부에도 무난하게 사용할 수 있을 것 같아서 재구매 의사도 있습니다. ... 더 보기",
1,라운드랩 1025 독도 토너,라운드랩,사랑해고양이,5.0,,2026.03.10,묽은 제형이라 건성이면 비추 ㅜ 지성한테는 유분기 없어서 좋았어요 무향에 순해서 무난하게 좋아요,
1,라운드랩 1025 독도 토너,라운드랩,지이구구구,5.0,,2026.02.20,진짜 자극아예 없고 데일리로 쓰기도 좋고 흐르는 물제형이에요,
1,라운드랩 1025 독도 토너,라운드랩,너들이,5.0,"건성, 웜톤, 미백, 블랙헤드",2026.02.02,늘 순하게 바르기 좋은 토너라 몇 통씩 쟁여두고 사용하고 있어요!,
1,라운드랩 1025 독도 토너,라운드랩,yhb****,5.0,"복합성, 여름쿨톤, 미백, 주름",2026.02.10,"겨울에도 촉촉하고 좋아요 사계절 내내 좋아요,, 기본 스킨으로 추천이에요!",
1,라운드랩 1025 독도 토너,라운드랩,baechr****,5.0,,2026.02.07,수분 충전용으로 추천 장점 무색이라 호불호 없고 자극 없이 순함 마무리감이 산뜻함 손에 잔여물 느낌없음! 겨울에도 한 번만 발라도 촉촉함,
1,라운드랩 1025 독도 토너,라운드랩,24610,5.0,,2026.01.23,진짜 좋음 토너는 이거밖에 안씀 냄새도 걍 아무냄새 없어서 좋고 완전 건성이긴한데 한번 발라도 바로 걍 피부 좋아짐,
1,라운드랩 1025 독도 토너,라운드랩,sea****,5.0,,2026.01.22,역시 순해요. 제가 민감성 피부라 순한거 좋아하고 수부지라 보습이 많이 필요한데 화장솜에 묻혀서 사용하면 아주 보송보송 해집니다,
1,라운드랩 1025 독도 토너,라운드랩,level****,5.0,,2026.03.19,"일단 순한것 같아서 스킨,로션, 썬크림 다쓰고 있어 스킨,로션 다 묽어요.향은 없어요",
1,라운드랩 1025 독도 토너,라운드랩,yungi****,5.0,,2026.03.17,샘플 먼저 썼어요 독도토너 재재구매템이에요 ㅜ 추천합니다,
